time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.name,.position,.velocity,.effort
2022/02/24/13:33:29.735853,2287,1645706009,731350421,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],1.0015, -0.0014999988750015755, 0.0,0.0,",
2022/02/24/13:33:29.814862,2288,1645706009,812249898,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],1.0038, -0.0037999817094918277, 0.0,0.0,",
2022/02/24/13:33:29.856595,2289,1645706009,853196620,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],2.441, -0.0037999817094918277, 0.0,0.0,",
2022/02/24/13:33:29.899704,2290,1645706009,896308660,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],1.0054, -0.005399947512918383, 0.0,0.0,",
2022/02/24/13:33:29.940395,2291,1645706009,937519311,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],1.0038, -0.0037999817094918277, 0.0,0.0,",
2022/02/24/13:33:29.982192,2292,1645706009,978718042,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],1.0038, -0.0037999817094918277, 0.0,0.0,",
2022/02/24/13:33:30.064460,2293,1645706010,60055017,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],1.0038, -0.0037999817094918277, 0.0,0.0,",
2022/02/24/13:33:30.111583,2294,1645706010,109395265,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],1.0037, -0.00369998311580539, 0.0,0.0,",
2022/02/24/13:33:30.154322,2295,1645706010,150690317,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],2.4386, -0.00369998311580539, 0.0,0.0,",
2022/02/24/13:33:30.200345,2296,1645706010,198146581,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],2.4411, -0.00369998311580539, 0.0,0.0,",
2022/02/24/13:33:30.241022,2297,1645706010,239609003,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],1.0046, -0.004599967555078524, 0.0,0.0,",
2022/02/24/13:33:30.284188,2298,1645706010,281612634,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],1.0015, -0.0014999988750015755, 0.0,0.0,",
2022/02/24/13:33:30.364254,2299,1645706010,361648082,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],2.4394, -0.0014999988750015755, 0.0,0.0,",
2022/02/24/13:33:30.404352,2300,1645706010,402786493,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],1.001, -0.0009999996666667566, 0.0,0.0,",
2022/02/24/13:33:30.449595,2301,1645706010,443107604,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.9985, 0.0014999988750014645, 0.0,0.0,",
2022/02/24/13:33:30.497955,2302,1645706010,488986253,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.9987, 0.001299999267667377, 0.0,0.0,",
2022/02/24/13:33:30.536416,2303,1645706010,532304286,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.9955, 0.004499969625368999, 0.0,0.0,",
2022/02/24/13:33:30.617118,2304,1645706010,611491680,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],2.4394, 0.004499969625368999, 0.0,0.0,",
2022/02/24/13:33:30.660304,2305,1645706010,657398939,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.9962, 0.0037999817094918277, 0.0,0.0,",
2022/02/24/13:33:30.709408,2306,1645706010,706468582,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.9934, 0.0065999041705046375, 0.0,0.0,",
2022/02/24/13:33:30.754816,2307,1645706010,752055883,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],2.4395, 0.0065999041705046375, 0.0,0.0,",
2022/02/24/13:33:30.799696,2308,1645706010,796614885,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.9967, 0.0032999880210782396, 0.0,0.0,",
2022/02/24/13:33:30.850400,2309,1645706010,846782445,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.996, 0.003999978666871468, 0.0,0.0,",
2022/02/24/13:33:30.895437,2310,1645706010,892100811,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.9958, 0.004199975304261361, 0.0,0.0,",
2022/02/24/13:33:30.945686,2311,1645706010,940298557,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.9961, 0.003899980227180461, 0.0,0.0,",
2022/02/24/13:33:31.002224,2312,1645706010,993828058,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.9962, 0.0037999817094918277, 0.0,0.0,",
2022/02/24/13:33:31.116748,2313,1645706011,113681077,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.9932, 0.006799895192241133, 0.0,0.0,",
2022/02/24/13:33:31.194600,2314,1645706011,190873384,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.999, 0.0009999996666668677, 0.0,0.0,",
2022/02/24/13:33:31.233587,2315,1645706011,231060266,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.9959, 0.004099977026565035, 0.0,0.0,",
2022/02/24/13:33:31.311870,2316,1645706011,307853460,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.9997, 0.00029999999099996743, 0.0,0.0,",
2022/02/24/13:33:31.362685,2317,1645706011,352235078,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],1.781, 0.00029999999099996743, 0.0,0.0,",
2022/02/24/13:33:31.418098,2318,1645706011,406879663,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],1.0002, -0.00019999999733331136, 0.0,0.0,",
2022/02/24/13:33:31.458665,2319,1645706011,455561161,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],1.0024, -0.002399995392015883, 0.0,0.0,",
2022/02/24/13:33:31.500943,2320,1645706011,496555089,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],2.4415, -0.002399995392015883, 0.0,0.0,",
2022/02/24/13:33:31.581379,2321,1645706011,578317403,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],1.0034, -0.0033999868987576063, 0.0,0.0,",
2022/02/24/13:33:31.660705,2322,1645706011,656703233,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],2.441, -0.0033999868987576063, 0.0,0.0,",
2022/02/24/13:33:31.701453,2323,1645706011,698858499,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],2.4407, -0.0033999868987576063, 0.0,0.0,",
2022/02/24/13:33:31.744223,2324,1645706011,741687536,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],2.4392, -0.0033999868987576063, 0.0,0.0,",
2022/02/24/13:33:31.790031,2325,1645706011,783333301,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],1.0069, -0.006899890500127862, 0.0,0.0,",
2022/02/24/13:33:31.831375,2326,1645706011,827769517,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],2.4388, -0.006899890500127862, 0.0,0.0,",
2022/02/24/13:33:31.922867,2327,1645706011,919339656,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],2.44, -0.006899890500127862, 0.0,0.0,",
2022/02/24/13:33:31.971828,2328,1645706011,963437795,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],1.0056, -0.005599941462434822, 0.0,0.0,",
2022/02/24/13:33:32.013336,2329,1645706012,10870456,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],1.0034, -0.0033999868987576063, 0.0,0.0,",
2022/02/24/13:33:32.055167,2330,1645706012,51401376,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],1.002, -0.001999997333339735, 0.0,0.0,",
2022/02/24/13:33:32.095170,2331,1645706012,92721223,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],2.4392, -0.001999997333339735, 0.0,0.0,",
2022/02/24/13:33:32.137398,2332,1645706012,134858131,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],1.0018, -0.0017999980560038029, 0.0,0.0,",
2022/02/24/13:33:32.225815,2333,1645706012,223195552,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],1.0001, -9.999999966665565e-05, 0.0,0.0,",
2022/02/24/13:33:32.268316,2334,1645706012,265880823,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],2.4399, -9.999999966665565e-05, 0.0,0.0,",
2022/02/24/13:33:32.310102,2335,1645706012,307525873,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.999, 0.0009999996666668677, 0.0,0.0,",
2022/02/24/13:33:32.361534,2336,1645706012,357832431,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.997, 0.002999991000048602, 0.0,0.0,",
2022/02/24/13:33:32.402269,2337,1645706012,399629354,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.9973, 0.0026999934390287334, 0.0,0.0,",
2022/02/24/13:33:32.455371,2338,1645706012,451618194,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.9968, 0.0031999890774004223, 0.0,0.0,",
2022/02/24/13:33:32.498160,2339,1645706012,492396831,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.9957, 0.0042999734979606505, 0.0,0.0,",
2022/02/24/13:33:32.533861,2340,1645706012,531247854,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.9929, 0.007099880699941657, 0.0,0.0,",
2022/02/24/13:33:32.613722,2341,1645706012,610390186,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],2.4372, 0.007099880699941657, 0.0,0.0,",
2022/02/24/13:33:32.652787,2342,1645706012,650980710,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.9942, 0.005799934963979376, 0.0,0.0,",
2022/02/24/13:33:32.694177,2343,1645706012,692157506,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.9944, 0.005599941462434822, 0.0,0.0,",
2022/02/24/13:33:32.738126,2344,1645706012,735533714,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.9924, 0.007599853679737559, 0.0,0.0,",
2022/02/24/13:33:32.819282,2345,1645706012,816527843,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.9923, 0.007699847827746712, 0.0,0.0,",
2022/02/24/13:33:32.862219,2346,1645706012,857655525,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.995, 0.004999958333958327, 0.0,0.0,",
2022/02/24/13:33:32.905791,2347,1645706012,898794412,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.9971, 0.002899991870374369, 0.0,0.0,",
2022/02/24/13:33:32.940461,2348,1645706012,938929319,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.9988, 0.0011999994240004764, 0.0,0.0,",
2022/02/24/13:33:32.981359,2349,1645706012,977734565,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.9951, 0.004899960784231623, 0.0,0.0,",
2022/02/24/13:33:33.057271,2350,1645706013,55016279,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.9985, 0.0014999988750014645, 0.0,0.0,",
2022/02/24/13:33:33.096672,2351,1645706013,93472957,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],1.7817, 0.0014999988750014645, 0.0,0.0,",
2022/02/24/13:33:33.138185,2352,1645706013,133083105,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.9992, 0.0007999998293334218, 0.0,0.0,",
2022/02/24/13:33:33.213960,2353,1645706013,209416389,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],1.0001, -9.999999966665565e-05, 0.0,0.0,",
2022/02/24/13:33:33.262412,2354,1645706013,253601312,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],2.4404, -9.999999966665565e-05, 0.0,0.0,",
2022/02/24/13:33:33.296479,2355,1645706013,293684244,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],2.4396, -9.999999966665565e-05, 0.0,0.0,",
2022/02/24/13:33:33.337455,2356,1645706013,332705974,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],1.0019, -0.0018999977136716316, 0.0,0.0,",
2022/02/24/13:33:33.412181,2357,1645706013,408192873,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],1.0032, -0.0031999890774005333, 0.0,0.0,",
2022/02/24/13:33:33.455993,2358,1645706013,452917575,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],1.0053, -0.00529995037516979, 0.0,0.0,",
2022/02/24/13:33:33.494546,2359,1645706013,492870092,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],1.7773, -0.00529995037516979, 0.0,0.0,",
2022/02/24/13:33:33.535155,2360,1645706013,533313512,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],2.4399, -0.00529995037516979, 0.0,0.0,",
2022/02/24/13:33:33.612063,2361,1645706013,609171867,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],2.44, -0.00529995037516979, 0.0,0.0,",
2022/02/24/13:33:33.653874,2362,1645706013,649870395,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],1.0058, -0.005799934963979376, 0.0,0.0,",
2022/02/24/13:33:33.695340,2363,1645706013,690529823,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],1.0033, -0.0032999880210783507, 0.0,0.0,",
2022/02/24/13:33:33.732063,2364,1645706013,730673551,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],1.0018, -0.0017999980560038029, 0.0,0.0,",
2022/02/24/13:33:33.810088,2365,1645706013,808533668,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],1.002, -0.001999997333339735, 0.0,0.0,",
2022/02/24/13:33:33.852513,2366,1645706013,851182222,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],2.44, -0.001999997333339735, 0.0,0.0,",
2022/02/24/13:33:33.895090,2367,1645706013,892220020,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],1.0007, -0.0006999998856666231, 0.0,0.0,",
2022/02/24/13:33:33.935910,2368,1645706013,933378458,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.9991, 0.00089999975700013, 0.0,0.0,",
2022/02/24/13:33:34.014337,2369,1645706014,9128808,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],2.4386, 0.00089999975700013, 0.0,0.0,",
2022/02/24/13:33:34.059391,2370,1645706014,52427053,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.9988, 0.0011999994240004764, 0.0,0.0,",
2022/02/24/13:33:34.103199,2371,1645706014,98242759,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.997, 0.002999991000048602, 0.0,0.0,",
2022/02/24/13:33:34.146719,2372,1645706014,144368171,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],1.7769, 0.002999991000048602, 0.0,0.0,",
2022/02/24/13:33:34.184953,2373,1645706014,183601140,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.9978, 0.0021999964506769537, 0.0,0.0,",
2022/02/24/13:33:34.249992,2374,1645706014,245544672,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.9964, 0.0035999844481209788, 0.0,0.0,",
2022/02/24/13:33:34.334239,2375,1645706014,332658767,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.9951, 0.004899960784231623, 0.0,0.0,",
2022/02/24/13:33:34.379140,2376,1645706014,377551794,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.994, 0.005999928001555166, 0.0,0.0,",
2022/02/24/13:33:34.458462,2377,1645706014,455217599,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.9935, 0.006499908460653795, 0.0,0.0,",
2022/02/24/13:33:34.499850,2378,1645706014,496794700,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.9938, 0.006199920559165532, 0.0,0.0,",
2022/02/24/13:33:34.541120,2379,1645706014,538600683,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.995, 0.004999958333958327, 0.0,0.0,",
2022/02/24/13:33:34.586534,2380,1645706014,584009885,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.9963, 0.00369998311580539, 0.0,0.0,",
2022/02/24/13:33:34.663672,2381,1645706014,661082506,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.9976, 0.002399995392015883, 0.0,0.0,",
2022/02/24/13:33:34.709084,2382,1645706014,703790903,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],2.4384, 0.002399995392015883, 0.0,0.0,",
2022/02/24/13:33:34.756968,2383,1645706014,753796577,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.9965, 0.003499985708438324, 0.0,0.0,",
2022/02/24/13:33:34.798835,2384,1645706014,795448303,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.9983, 0.0016999983623362078, 0.0,0.0,",
2022/02/24/13:33:34.841803,2385,1645706014,836146593,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],2.4391, 0.0016999983623362078, 0.0,0.0,",
2022/02/24/13:33:34.923497,2386,1645706014,917556524,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],2.4398, 0.0016999983623362078, 0.0,0.0,",
2022/02/24/13:33:34.963764,2387,1645706014,958970069,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.9997, 0.00029999999099996743, 0.0,0.0,",
2022/02/24/13:33:35.015304,2388,1645706015,11803150,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],1.0032, -0.0031999890774005333, 0.0,0.0,",
2022/02/24/13:33:35.060728,2389,1645706015,52862167,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],2.4393, -0.0031999890774005333, 0.0,0.0,",
2022/02/24/13:33:35.135539,2390,1645706015,131305456,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],1.0014, -0.0013999990853344768, 0.0,0.0,",
2022/02/24/13:33:35.218268,2391,1645706015,213003635,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],1.0033, -0.0032999880210783507, 0.0,0.0,",
2022/02/24/13:33:35.262146,2392,1645706015,258437633,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],1.0042, -0.004199975304261361, 0.0,0.0,",
2022/02/24/13:33:35.309393,2393,1645706015,299745082,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],1.0045, -0.004499969625368999, 0.0,0.0,",
2022/02/24/13:33:35.344709,2394,1645706015,341044187,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],1.0043, -0.0042999734979606505, 0.0,0.0,",
2022/02/24/13:33:35.390213,2395,1645706015,385392665,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],1.0035, -0.003499985708438435, 0.0,0.0,",
2022/02/24/13:33:35.432497,2396,1645706015,428797006,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],1.0026, -0.0025999941413570316, 0.0,0.0,",
2022/02/24/13:33:35.510382,2397,1645706015,506910800,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],1.0021, -0.002099996913008159, 0.0,0.0,",
2022/02/24/13:33:35.552241,2398,1645706015,549326419,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],2.4403, -0.002099996913008159, 0.0,0.0,",
2022/02/24/13:33:35.594532,2399,1645706015,590940713,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],2.4403, -0.002099996913008159, 0.0,0.0,",
2022/02/24/13:33:35.656783,2400,1645706015,644521713,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],1.0005, -0.0004999999583332845, 0.0,0.0,",
2022/02/24/13:33:35.689089,2401,1645706015,685863018,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.9996, 0.0003999999786666247, 0.0,0.0,",
2022/02/24/13:33:35.774278,2402,1645706015,769021987,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],2.4385, 0.0003999999786666247, 0.0,0.0,",
2022/02/24/13:33:35.819852,2403,1645706015,816697359,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.9993, 0.0006999998856667342, 0.0,0.0,",
2022/02/24/13:33:35.863278,2404,1645706015,858532428,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.9978, 0.0021999964506769537, 0.0,0.0,",
2022/02/24/13:33:35.943755,2405,1645706015,938383102,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.9977, 0.0022999959443461746, 0.0,0.0,",
2022/02/24/13:33:35.990818,2406,1645706015,982776165,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.9974, 0.0025999941413571426, 0.0,0.0,",
2022/02/24/13:33:36.074294,2407,1645706016,67427158,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.9969, 0.0030999900697239163, 0.0,0.0,",
2022/02/24/13:33:36.119184,2408,1645706016,112270116,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.996, 0.003999978666871468, 0.0,0.0,",
2022/02/24/13:33:36.168000,2409,1645706016,162520408,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.995, 0.004999958333958327, 0.0,0.0,",
2022/02/24/13:33:36.214210,2410,1645706016,208274602,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.9947, 0.005299950375169679, 0.0,0.0,",
2022/02/24/13:33:36.257744,2411,1645706016,253165483,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.9952, 0.004799963136509626, 0.0,0.0,",
2022/02/24/13:33:36.302742,2412,1645706016,298229455,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.9963, 0.00369998311580539, 0.0,0.0,",
2022/02/24/13:33:36.348079,2413,1645706016,340040206,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.9976, 0.002399995392015883, 0.0,0.0,",
2022/02/24/13:33:36.389683,2414,1645706016,386990785,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.9988, 0.0011999994240004764, 0.0,0.0,",
2022/02/24/13:33:36.468865,2415,1645706016,465639591,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],2.4388, 0.0011999994240004764, 0.0,0.0,",
2022/02/24/13:33:36.510529,2416,1645706016,506907224,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.9965, 0.003499985708438324, 0.0,0.0,",
2022/02/24/13:33:36.553938,2417,1645706016,548797130,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.9988, 0.0011999994240004764, 0.0,0.0,",
2022/02/24/13:33:36.595167,2418,1645706016,591144800,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],2.4396, 0.0011999994240004764, 0.0,0.0,",
2022/02/24/13:33:36.636987,2419,1645706016,629687309,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],2.4398, 0.0011999994240004764, 0.0,0.0,",
2022/02/24/13:33:36.708660,2420,1645706016,705323457,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.9997, 0.00029999999099996743, 0.0,0.0,",
2022/02/24/13:33:36.748190,2421,1645706016,744465827,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],1.0021, -0.002099996913008159, 0.0,0.0,",
2022/02/24/13:33:36.791669,2422,1645706016,784207344,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],2.4397, -0.002099996913008159, 0.0,0.0,",
2022/02/24/13:33:36.833656,2423,1645706016,829927921,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],2.4395, -0.002099996913008159, 0.0,0.0,",
