time,.header.seq,.header.stamp.secs,secs,,.header.frame_id,.header.stamp.nsecs,.orientation.x,.orientation.y,.orientation.z,.orientation.w,.orientation_covariance,.angular_velocity.x,.angular_velocity.y,.angular_velocity.z,.angular_velocity_covariance,.linear_acceleration.x,.linear_acceleration.y,.linear_acceleration.z,.linear_acceleration_covariance
2022/03/09/18:22:21.128976,8725,1646846536,5.12849366,1646846541.12849,-0.0826126661033,0.01025848155,-0.939688112673,0.331747135415,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.418687641621,-0.103618949652,-0.58004128933,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.515337554142,-2.3953307493,-0.389241544604,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:21.164525,8726,1646846536,5.161562398,1646846541.16156,-0.088105247212,0.0121440613828,-0.942403144374,0.322438057093,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.339795649052,-0.094553925097,-0.59814709425,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.604835402369,-2.56817400545,-0.319552674294,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:21.187526,8727,1646846536,5.185167251,1646846541.18517,-0.0923455745037,0.0145059048409,-0.945150918492,0.312972226991,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.254947096109,-0.0792371556163,-0.614413559437,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.699528428614,-2.70711759031,-0.251675271392,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:21.214837,8728,1646846536,5.214352463,1646846541.21435,-0.0951950006637,0.0171707265309,-0.947918986566,0.303467746074,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.171059340239,-0.05892367661,-0.624168395996,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.785547475889,-2.77621472239,-0.190468372107,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:21.247765,8729,1646846536,5.247321316,1646846541.24732,-0.0967021712329,0.0200040047123,-0.950657251345,0.294107667937,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.0871937721968,-0.0350636988878,-0.615997433662,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.870198420882,-2.78367109179,-0.171415219903,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:21.274887,8730,1646846536,5.274518245,1646846541.27452,-0.0969054015584,0.0227639327774,-0.95328925666,0.285185447823,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.00939279701561,-0.0074445977807,-0.589484632015,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.926520483121,-2.73891153306,-0.156540488005,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:21.308876,8731,1646846536,5.303780144,1646846541.30378,-0.0959203574552,0.0252449174289,-0.955710055502,0.277092527834,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.0609959848225,0.0191149972379,-0.534307420254,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.969397238418,-2.65185204685,-0.154402161241,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:21.335025,8732,1646846536,5.334310735,1646846541.33431,-0.093918487761,0.0272615703309,-0.957827974158,0.27018826096,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.121987678111,0.0422430187464,-0.449926406145,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.989977902621,-2.53655138612,-0.16129778266,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:21.368878,8733,1646846536,5.368419081,1646846541.36842,-0.0911220465627,0.0286678873442,-0.959537712071,0.264881679206,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.171895682812,0.0676406025887,-0.337096631527,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.972100040764,-2.38753304869,-0.173345970511,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:21.399970,8734,1646846536,5.396522042,1646846541.39652,-0.0877301214794,0.0293350176107,-0.960748295853,0.261544632027,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.210035160184,0.0875470861793,-0.202834650874,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.950608307272,-2.24173521146,-0.184056900144,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:21.428651,8735,1646846536,5.423987949,1646846541.42399,-0.083945558313,0.0292700417956,-0.961385114093,0.260451665943,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.244803845882,0.106912896037,-0.0455040335655,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.91430813469,-2.09801123545,-0.202669757009,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:21.454769,8736,1646846536,5.452890215,1646846541.45289,-0.0798581471283,0.028481821287,-0.961421446553,0.261687340735,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.273943662643,0.119268961251,0.106993250549,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.87302547656,-1.9728143084,-0.206752282977,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:21.488840,8737,1646846536,5.488453768,1646846541.48845,-0.0754793353387,0.0270904317815,-0.960878817286,0.265105407213,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.303081780672,0.134757757187,0.249863743782,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.800929307565,-1.86629894301,-0.239790805578,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:21.513439,8738,1646846536,5.512934,1646846541.51293,-0.0707839944966,0.0252740291167,-0.959793606644,0.270457172618,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.331168532372,0.142625525594,0.371613323689,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.73269193545,-1.74489642039,-0.274146705866,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:21.546390,8739,1646846536,5.543355124,1646846541.54336,-0.0657270411213,0.0231850819309,-0.958229887985,0.277376801144,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.358927041292,0.156442031264,0.467143028975,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.659913396388,-1.65603774592,-0.3027746737,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:21.574272,8740,1646846536,5.571980893,1646846541.57198,-0.06022779248,0.0209961048832,-0.956257132085,0.285489183559,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.391737341881,0.160296335816,0.535901129246,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.556740372553,-1.57355852991,-0.346863264441,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:21.611382,8741,1646846536,5.608376955,1646846541.60838,-0.0542215308219,0.0189506016566,-0.953964303016,0.294368831338,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.427034944296,0.167744159698,0.581572830677,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.470262245759,-1.47811325938,-0.393594211936,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:21.632749,8742,1646846536,5.63219646,1646846541.6322,-0.0476542697153,0.0171551839748,-0.951438249595,0.303644574212,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.466665059328,0.168653041124,0.598398804665,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.373768861815,-1.36741552681,-0.441915602088,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:21.662140,8743,1646846536,5.661694001,1646846541.66169,-0.0404678728098,0.0157595708324,-0.948775773171,0.312951305223,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.503007054329,0.168877571821,0.5965244174,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.287220166437,-1.24003101021,-0.471250498295,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:21.692122,8744,1646846536,5.691138884,1646846541.69114,-0.0326722542097,0.0148363900066,-0.946043094391,0.322047929493,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.543365180492,0.170314922929,0.580270111561,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.208344223984,-1.07567718029,-0.509205944538,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:21.731840,8745,1646846536,5.731323023,1646846541.73132,-0.0243055175851,0.0144381182015,-0.943287477109,0.33077109621,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.582403481007,0.167127475142,0.559900045395,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.122275731191,-0.903243375421,-0.566984036565,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:21.753693,8746,1646846536,5.751281778,1646846541.75128,-0.0154504864585,0.0146209523756,-0.940534771365,0.339030756826,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.612884163857,0.160265311599,0.530027627945,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.0233537062258,-0.678387966603,-0.575299946666,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:21.784844,8747,1646846536,5.781056537,1646846541.78106,-0.0062082730125,0.0153902008094,-0.937781881518,0.346828115587,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.641127884388,0.152140244842,0.514175057411,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.0336892811581,-0.464106699117,-0.636191681027,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:21.810498,8748,1646846536,5.809969789,1646846541.80997,0.00325855022358,0.0167183487517,-0.934952073071,0.354364924513,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.657433092594,0.139977067709,0.506304860115,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.0952899173275,-0.190577952582,-0.640971195102,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:21.847483,8749,1646846536,5.847062335,1646846541.84706,0.0128024706551,0.0186073473859,-0.932002166077,0.36174829066,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.667649924755,0.124386936426,0.510131835938,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.151780123562,0.0923885289207,-0.673129711747,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:21.870898,8750,1646846536,5.870457475,1646846541.87046,0.0222266103979,0.0210456390752,-0.92883914392,0.369216607954,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.666589975357,0.107486389577,0.537009954453,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.173405447658,0.376085455567,-0.651416076422,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:21.901328,8751,1646846536,5.899735927,1646846541.89974,0.0313265263247,0.0240013429773,-0.92533716288,0.377085824815,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.650649189949,0.0931245833635,0.581207692623,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.182516652178,0.685684049204,-0.634999433756,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:21.931849,8752,1646846536,5.929549291,1646846541.92955,0.0399046252342,0.0275040427426,-0.921356231376,0.385686198123,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.629510462284,0.0739175677299,0.645410895348,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.160734366886,0.928584915698,-0.60517161727,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:21.963377,8753,1646846536,5.96275022,1646846541.96275,0.0477777263829,0.0315415770944,-0.916855723473,0.395092394398,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.597127795219,0.05456931144,0.715696632862,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.165064595528,1.22386075459,-0.555434616208,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:21.994036,8754,1646846536,5.990812599,1646846541.99081,0.05474995804,0.0361049447857,-0.911717722811,0.405548602474,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.556616127491,0.0371274761856,0.797987401485,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.120758652817,1.45659842938,-0.503815396428,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:22.020679,8755,1646846536,6.19746757,1646846542.19747,0.0606818968168,0.0411458797416,-0.905904897929,0.417086369817,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.508499383926,0.0233631767333,0.879245460033,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.0797500281036,1.67870900899,-0.470553510189,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:22.051255,8756,1646846536,6.50701841,1646846542.50702,0.0654744175498,0.0465725427516,-0.899425417811,0.429625437683,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.454705715179,0.010585507378,0.941846251488,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",-0.0292758027837,1.86696669504,-0.39700255394,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:22.084482,8757,1646846536,6.82485985,1646846542.82486,0.0690646061293,0.052269944759,-0.892366769463,0.442921530085,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.402801036835,0.0016685789451,0.990081310272,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.0301164131239,2.00696643323,-0.36962764442,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:22.109472,8758,1646846536,6.109013215,1646846542.10901,0.0714910488163,0.0580658433883,-0.884835825701,0.45670882335,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.347222805023,-0.00718941166997,1.02239596844,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.089772923179,2.11319309235,-0.326445956826,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:22.141104,8759,1646846536,6.138549903,1646846542.13855,0.0728205966337,0.0637982080965,-0.876985500031,0.47066270522,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.300035059452,-0.0117430239916,1.02339756489,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.139679530039,2.19448941663,-0.295566810966,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:22.171025,8760,1646846536,6.16932155,1646846542.16932,0.0731800617758,0.0692961356072,-0.869015502475,0.484411788261,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.249033391476,-0.0149271413684,1.00168097019,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.196940289661,2.23549272403,-0.266645312905,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:22.203206,8761,1646846536,6.201242107,1646846542.20124,0.0727152296063,0.0744022277316,-0.861156077065,0.497581164058,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.201430350542,-0.0193304605782,0.951656758785,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.233457393944,2.26300182715,-0.247827218771,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:22.234434,8762,1646846536,6.229911247,1646846542.22991,0.0716751902098,0.0789573794208,-0.853657518356,0.509801177615,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.158148676157,-0.0170869342983,0.876017034054,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.276954027191,2.28481281862,-0.237779948115,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:22.260681,8763,1646846536,6.257389453,1646846542.25739,0.0702181138594,0.0828397455498,-0.846786477939,0.52072992407,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.111851148307,-0.0167942009866,0.772686600685,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.304881937131,2.29376651376,-0.199195341468,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:22.289911,8764,1646846536,6.289256863,1646846542.28926,0.0685242059524,0.0860023717151,-0.840749349877,0.530140128588,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.0748007297516,-0.0100759873167,0.652091741562,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.329589858502,2.29207593754,-0.204761890769,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:22.321142,8765,1646846536,6.320465176,1646846542.32047,0.0667821605068,0.0883578372754,-0.835761028029,0.53780715843,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",0.0320966057479,-0.00747468695045,0.523926496506,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.34945891656,2.30612153426,-0.192926541567,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:22.347438,8766,1646846536,6.347012675,1646846542.34701,0.0650233798391,0.0898754772802,-0.83192410271,0.543688004271,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.00980687700212,-0.00378174707294,0.386429011822,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.383723892644,2.33544429749,-0.17692037344,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:22.376586,8767,1646846536,6.376154194,1646846542.37615,0.0632717288638,0.09052590158,-0.829284597378,0.547803619942,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.0613171420991,0.00235599093139,0.261228859425,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.410113838688,2.35809070989,-0.170023582578,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:22.409324,8768,1646846536,6.408098856,1646846542.4081,0.0614413316815,0.0902764957424,-0.82778792452,0.550311065758,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.113031499088,0.0116755766794,0.146723121405,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.447597926259,2.36463988379,-0.166456196308,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:22.440857,8769,1646846536,6.440159084,1646846542.44016,0.0594266236924,0.0891538786489,-0.827300170959,0.551447630741,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.174127653241,0.0193655751646,0.0560490265489,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.481871600077,2.35399897456,-0.171797043085,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:22.467802,8770,1646846536,6.466077626,1646846542.46608,0.0571212664083,0.087141623349,-0.827677611182,0.551446525378,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.236834019423,0.0345127470791,-0.0226585064083,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.507580345497,2.31843080029,-0.19324521482,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:22.497824,8771,1646846536,6.495457346,1646846542.49546,0.0543904258652,0.0842273180906,-0.828781800849,0.550516273186,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.29352080822,0.0466706603765,-0.0823365747929,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.531237887666,2.23755401373,-0.215193908215,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:22.529412,8772,1646846536,6.52897866,1646846542.52898,0.0510672838175,0.0803946760962,-0.830486629413,0.548835846994,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.35976344347,0.0605741590261,-0.13446162641,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.529540733323,2.12291628107,-0.243240078092,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:22.564470,8773,1646846536,6.561584365,1646846542.56158,0.047367465225,0.0758928783098,-0.832682436356,0.546476490294,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.413885980844,0.0726534277201,-0.182042211294,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.514513023645,1.98903126866,-0.265550714135,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:22.587452,8774,1646846536,6.585849561,1646846542.58585,0.04328267191,0.0708263010634,-0.835315028441,0.543469455123,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.467072367668,0.0863037481904,-0.231393918395,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.478155182898,1.81274180979,-0.327078040838,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
2022/03/09/18:22:22.616416,8775,1646846536,6.61548298,1646846542.61548,0.0387588915771,0.0651645524008,-0.838365255876,0.539810176983,"(0.00872665, 0.0, 0.0, 0.0, 0.00872665, 0.0, 0.0, 0.0, 0.00872665)",-0.515007674694,0.0979775935411,-0.281944692135,"(0.000872665, 0.0, 0.0, 0.0, 0.000872665, 0.0, 0.0, 0.0, 0.000872665)",0.422321801707,1.60432131618,-0.383874970078,"(0.003, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.003)",,
